block,longit,latit,geom,birds,nat_cover,built_cover,observer_intensity,ave_precip,roadlength,p_roadlength,g_roadlength,surr_pop,abs_pop,ave_temper
9849,113.0,462.0,0103000020407100000100000005000000000000008096FB4000000000C0321C41000000008096FB400000000060421C410000000000D5FB400000000060421C410000000000D5FB4000000000C0321C41000000008096FB4000000000C0321C41,61,439142.242307807,355612.285570977,84.0,1.88693038225997,7770.19995036407,332.000722299084,7438.19922806498,89710.0,1905.0,13.4234655893958
9850,113.0,463.0,0103000020407100000100000005000000000000008096FB400000000060421C41000000008096FB400000000000521C410000000000D5FB400000000000521C410000000000D5FB400000000060421C41000000008096FB400000000060421C41,98,2237.12221550932,172283.715711785,174.0,1.89318148106419,10415.6702682053,2591.62631842613,7824.04394977921,73175.0,1310.0,13.4156166115488
9884,113.0,497.0,0103000020407100000100000005000000000000008096FB4000000000A0551E41000000008096FB400000000040651E410000000000D5FB400000000040651E410000000000D5FB4000000000A0551E41000000008096FB4000000000A0551E41,92,491671.913900383,371017.425777071,89.0,1.67612654613897,7758.99823322739,1822.6979244451,5936.30030878229,244350.0,1720.0,12.9618576462921
9885,113.0,498.0,0103000020407100000100000005000000000000008096FB400000000040651E41000000008096FB4000000000E0741E410000000000D5FB4000000000E0741E410000000000D5FB400000000040651E41000000008096FB400000000040651E41,102,624265.895305869,21143.2814310526,134.0,1.65534913983422,7162.83348814011,1214.39398375732,2142.76502855002,247485.0,155.0,12.9399535265746
9886,113.0,499.0,0103000020407100000100000005000000000000008096FB4000000000E0741E41000000008096FB400000000080841E410000000000D5FB400000000080841E410000000000D5FB4000000000E0741E41000000008096FB4000000000E0741E41,86,654175.536224973,8929.12826293253,109.0,1.63851036712815,3870.72575299316,2012.45800951458,850.384634611118,250765.0,110.0,12.9192868109731
9887,113.0,500.0,0103000020407100000100000005000000000000008096FB400000000080841E41000000008096FB400000000020941E410000000000D5FB400000000020941E410000000000D5FB400000000080841E41000000008096FB400000000080841E41,85,465923.757331025,77394.8261376374,125.0,1.6265921482806,8201.2436729706,5018.00185630175,2583.365393169,257435.0,545.0,12.8999665620742
9940,113.0,553.0,0103000020407100000100000005000000000000008096FB400000000050E02041000000008096FB400000000020E820410000000000D5FB400000000020E820410000000000D5FB400000000050E02041000000008096FB400000000050E02041,110,672962.751890321,128011.893305917,554.0,1.51285848584417,7722.62275379594,1838.96209462159,4210.44344007235,43390.0,655.0,12.2081844168432
10063,114.0,478.0,01030000204071000001000000050000000000000000D5FB4000000000C02C1D410000000000D5FB4000000000603C1D41000000008013FC4000000000603C1D41000000008013FC4000000000C02C1D410000000000D5FB4000000000C02C1D41,110,214634.799309515,30843.1008418538,99.0,1.89866107319435,7103.27790256364,2102.01474252482,3785.82679558421,401870.0,90.0,13.3378159416767
10082,114.0,497.0,01030000204071000001000000050000000000000000D5FB4000000000A0551E410000000000D5FB400000000040651E41000000008013FC400000000040651E41000000008013FC4000000000A0551E410000000000D5FB4000000000A0551E41,94,512420.421207044,187834.191872047,158.0,1.68487510590387,9141.90724790113,1043.64220855778,6759.96655888366,233835.0,1430.0,12.9795230784716
10085,114.0,500.0,01030000204071000001000000050000000000000000D5FB400000000080841E410000000000D5FB400000000020941E41000000008013FC400000000020941E41000000008013FC400000000080841E410000000000D5FB400000000080841E41,90,184574.971660386,350632.517052069,132.0,1.63376716252684,12187.5646013641,1217.41752978219,10970.1470715819,223480.0,3155.0,12.9044631814677
10088,114.0,503.0,01030000204071000001000000050000000000000000D5FB400000000060B31E410000000000D5FB400000000000C31E41000000008013FC400000000000C31E41000000008013FC400000000060B31E410000000000D5FB400000000060B31E41,93,307320.660775149,179671.925318749,95.0,1.62489604714291,5618.55085524007,772.430246779526,3525.78605043496,168910.0,915.0,12.8535955962674
10089,114.0,504.0,01030000204071000001000000050000000000000000D5FB400000000000C31E410000000000D5FB4000000000A0D21E41000000008013FC4000000000A0D21E41000000008013FC400000000000C31E410000000000D5FB400000000000C31E41,14,8477.61383942272,10384.4642000098,33.0,1.62288987011911,1165.31529164702,306.593341001662,326.721698092914,155210.0,35.0,12.839399161445
10092,114.0,507.0,01030000204071000001000000050000000000000000D5FB4000000000E0F11E410000000000D5FB400000000080011F41000000008013FC400000000080011F41000000008013FC4000000000E0F11E410000000000D5FB4000000000E0F11E41,48,29508.1879293576,105709.076445592,52.0,1.62148559323991,8655.0835081134,2444.85843310018,2842.55986085167,146290.0,550.0,12.8044782172662
10134,114.0,549.0,01030000204071000001000000050000000000000000D5FB400000000010C120410000000000D5FB4000000000E0C82041000000008013FC4000000000E0C82041000000008013FC400000000010C120410000000000D5FB400000000010C12041,146,7046.74759593384,331784.8579999,408.0,1.49770762582016,7629.50342491833,1032.1244686835,6597.37895623483,62030.0,975.0,12.2276015866815
10135,114.0,550.0,01030000204071000001000000050000000000000000D5FB4000000000E0C820410000000000D5FB4000000000B0D02041000000008013FC4000000000B0D02041000000008013FC4000000000E0C820410000000000D5FB4000000000E0C82041,101,35417.8865859131,609292.587698131,251.0,1.50176031954422,9452.35067835282,1084.29188511479,8368.05879323803,60215.0,1435.0,12.2214504103099
10138,114.0,553.0,01030000204071000001000000050000000000000000D5FB400000000050E020410000000000D5FB400000000020E82041000000008013FC400000000020E82041000000008013FC400000000050E020410000000000D5FB400000000050E02041,142,829162.297371414,3545.82843821919,1202.0,1.51395523485352,1842.01118293218,436.525825162795,1237.24655425629,43390.0,5.0,12.2065472435515
10142,114.0,557.0,01030000204071000001000000050000000000000000D5FB400000000090FF20410000000000D5FB400000000060072141000000008013FC400000000060072141000000008013FC400000000090FF20410000000000D5FB400000000090FF2041,199,447131.019336815,123821.961905294,1668.0,1.51402049192654,5174.66708374473,618.406870007189,4556.26021373754,44935.0,210.0,12.1806775977094
10291,115.0,507.0,0103000020407100000100000005000000000000008013FC4000000000E0F11E41000000008013FC400000000080011F41000000000052FC400000000080011F41000000000052FC4000000000E0F11E41000000008013FC4000000000E0F11E41,46,59817.5800853834,14565.3638272068,76.0,1.62679424188331,5453.64503224041,1396.82439914512,716.244019950956,117920.0,130.0,12.8091149556538
10331,115.0,547.0,0103000020407100000100000005000000000000008013FC400000000070B12041000000008013FC400000000040B92041000000000052FC400000000040B92041000000000052FC400000000070B12041000000008013FC400000000070B12041,160,96905.6487270822,38411.3697337329,1052.0,1.48698737789254,9211.08820030149,510.109748588692,4694.00507709303,68230.0,50.0,12.2481072509239
10484,116.0,498.0,0103000020407100000100000005000000000000000052FC400000000040651E41000000000052FC4000000000E0741E41000000008090FC4000000000E0741E41000000008090FC400000000040651E41000000000052FC400000000040651E41,104,152547.517285501,165271.517826835,188.0,1.68190883252337,5364.85291127141,1108.3777000171,4256.47521125431,230270.0,485.0,12.9689077355935
10655,117.0,464.0,0103000020407100000100000005000000000000008090FC400000000000521C41000000008090FC4000000000A0611C410000000000CFFC4000000000A0611C410000000000CFFC400000000000521C41000000008090FC400000000000521C41,88,487773.881605493,41087.5383908511,312.0,1.91119594168103,2034.79530044153,401.576690211843,1633.21861022968,69545.0,260.0,13.4328989144723
10689,117.0,498.0,0103000020407100000100000005000000000000008090FC400000000040651E41000000008090FC4000000000E0741E410000000000CFFC4000000000E0741E410000000000CFFC400000000040651E41000000008090FC400000000040651E41,98,322351.040264009,285852.071079186,174.0,1.69557411997522,12826.1263703139,1037.490771547,11110.9872756702,244110.0,2720.0,12.9845048935045
10864,118.0,463.0,01030000204071000001000000050000000000000000CFFC400000000060421C410000000000CFFC400000000000521C4100000000800DFD400000000000521C4100000000800DFD400000000060421C410000000000CFFC400000000060421C41,72,883524.06137967,34218.508880549,205.0,1.90920105115485,3188.7410993659,2363.23015412978,825.51094523612,64880.0,165.0,13.4568971158031
10865,118.0,464.0,01030000204071000001000000050000000000000000CFFC400000000000521C410000000000CFFC4000000000A0611C4100000000800DFD4000000000A0611C4100000000800DFD400000000000521C410000000000CFFC400000000000521C41,39,302864.276830539,2763.73355021315,97.0,1.91206920155175,4695.44234080127,1312.16994458881,3383.27239621246,68875.0,195.0,13.4395926650935
10899,118.0,498.0,01030000204071000001000000050000000000000000CFFC400000000040651E410000000000CFFC4000000000E0741E4100000000800DFD4000000000E0741E4100000000800DFD400000000040651E410000000000CFFC400000000040651E41,89,32576.4436266573,85501.1297520266,163.0,1.70836774968331,8781.61743100014,1364.12173640194,2222.45397083318,263930.0,830.0,12.9912913869346
11075,119.0,463.0,010300002040710000010000000500000000000000800DFD400000000060421C4100000000800DFD400000000000521C4100000000004CFD400000000000521C4100000000004CFD400000000060421C4100000000800DFD400000000060421C41,65,294334.244224577,34231.3370375832,140.0,1.90783596508081,3430.34424348511,1233.89530164942,2196.44894183569,62115.0,285.0,13.4637640829517
11258,120.0,434.0,010300002040710000010000000500000000000000004CFD4000000000407D1A4100000000004CFD4000000000E08C1A4100000000808AFD4000000000E08C1A4100000000808AFD4000000000407D1A4100000000004CFD4000000000407D1A41,59,23835.0247964026,33198.9722657807,61.0,1.88145490562883,4437.82016601879,1050.30691923998,222.548315590404,80875.0,145.0,13.6659221543792
11259,120.0,435.0,010300002040710000010000000500000000000000004CFD4000000000E08C1A4100000000004CFD4000000000809C1A4100000000808AFD4000000000809C1A4100000000808AFD4000000000E08C1A4100000000004CFD4000000000E08C1A41,40,79189.5636241619,62492.299950524,50.0,1.87756024984365,2623.08230143367,1062.43059698498,1381.19769040896,70200.0,235.0,13.6574441179715
11336,120.0,512.0,010300002040710000010000000500000000000000004CFD400000000000401F4100000000004CFD4000000000A04F1F4100000000808AFD4000000000A04F1F4100000000808AFD400000000000401F4100000000004CFD400000000000401F41,56,445038.436237348,35497.8278737819,60.0,1.66473433535896,4669.89761298069,1039.75742777523,696.32676422375,88670.0,220.0,12.7662522972289
11368,120.0,544.0,010300002040710000010000000500000000000000004CFD4000000000009A204100000000004CFD4000000000D0A1204100000000808AFD4000000000D0A1204100000000808AFD4000000000009A204100000000004CFD4000000000009A2041,147,295276.741057609,65564.795703477,727.0,1.54716271242302,5972.87995284729,595.231579914238,3327.71641092465,34700.0,205.0,12.3088753892325
11549,121.0,512.0,010300002040710000010000000500000000000000808AFD400000000000401F4100000000808AFD4000000000A04F1F410000000000C9FD4000000000A04F1F410000000000C9FD400000000000401F4100000000808AFD400000000000401F41,55,97591.3045560904,153644.808614305,53.0,1.67171823039898,6832.19434262232,1057.42530190981,3125.09458773231,79090.0,985.0,12.7656470924945
11907,123.0,441.0,0103000020407100000100000005000000000000008007FE4000000000A0EA1A41000000008007FE400000000040FA1A41000000000046FE400000000040FA1A41000000000046FE4000000000A0EA1A41000000008007FE4000000000A0EA1A41,74,7885.39594205386,20202.5889743895,53.0,1.83312686092287,2023.64910682353,70.3738920053178,1953.27521481821,65110.0,70.0,13.6280748183062
12389,125.0,493.0,0103000020407100000100000005000000000000008084FE400000000020171E41000000008084FE4000000000C0261E410000000000C3FE4000000000C0261E410000000000C3FE400000000020171E41000000008084FE400000000020171E41,70,550494.760142687,3680.37151671979,65.0,1.80845903795604,5805.09878244547,1136.09108060497,1836.93651918236,428435.0,130.0,13.1161742555749
12390,125.0,494.0,0103000020407100000100000005000000000000008084FE4000000000C0261E41000000008084FE400000000060361E410000000000C3FE400000000060361E410000000000C3FE4000000000C0261E41000000008084FE4000000000C0261E41,99,764707.449443998,92861.4909904875,105.0,1.79806555343473,3974.30721206389,1003.31209152032,1967.56032674374,351285.0,265.0,13.0963159383825
12391,125.0,495.0,0103000020407100000100000005000000000000008084FE400000000060361E41000000008084FE400000000000461E410000000000C3FE400000000000461E410000000000C3FE400000000060361E41000000008084FE400000000060361E41,71,812608.732592406,23180.2465156895,56.0,1.78684904042487,2083.83121912199,1006.00865665437,71.6516202334879,289990.0,75.0,13.0760934533582
12392,125.0,496.0,0103000020407100000100000005000000000000008084FE400000000000461E41000000008084FE4000000000A0551E410000000000C3FE4000000000A0551E410000000000C3FE400000000000461E41000000008084FE400000000000461E41,60,324797.635868934,24090.1252536598,47.0,1.77953155398451,3195.56930271104,1030.29721387932,484.068080478967,243920.0,65.0,13.0556043862309
12614,126.0,504.0,01030000204071000001000000050000000000000000C3FE400000000000C31E410000000000C3FE4000000000A0D21E41000000008001FF4000000000A0D21E41000000008001FF400000000000C31E410000000000C3FE400000000000C31E41,57,69055.303860006,223432.404919333,52.0,1.74061655841809,9458.3118066402,2167.61272838023,6314.01687078248,130205.0,2320.0,12.8815345466137
12828,127.0,504.0,0103000020407100000100000005000000000000008001FF400000000000C31E41000000008001FF4000000000A0D21E41000000000040FF4000000000A0D21E41000000000040FF400000000000C31E41000000008001FF400000000000C31E41,49,407883.597209048,103605.492212224,46.0,1.74508532017305,4759.67008576104,1092.63619018475,2035.56199684843,129910.0,460.0,12.8833164374308
13005,128.0,470.0,0103000020407100000100000005000000000000000040FF4000000000C0AF1C41000000000040FF400000000060BF1C4100000000807EFF400000000060BF1C4100000000807EFF4000000000C0AF1C41000000000040FF4000000000C0AF1C41,42,3877.80247473906,61562.7318584284,101.0,2.00424219789344,5293.23986757793,1359.22724127702,3934.01262630091,53760.0,160.0,13.449135963841
13043,128.0,508.0,0103000020407100000100000005000000000000000040FF400000000080011F41000000000040FF400000000020111F4100000000807EFF400000000020111F4100000000807EFF400000000080011F41000000000040FF400000000080011F41,31,23520.9334587653,50069.5090581106,44.0,1.7340660089452,3698.82204686913,25.1817769868291,2191.75589612347,106600.0,430.0,12.8194021056123
13260,129.0,514.0,010300002040710000010000000500000000000000807EFF4000000000405F1F4100000000807EFF4000000000E06E1F410000000000BDFF4000000000E06E1F410000000000BDFF4000000000405F1F4100000000807EFF4000000000405F1F41,81,28067.7611047016,47672.3058111841,140.0,1.74005398841688,6174.53159970159,1079.18302645281,1334.55838856106,102675.0,315.0,12.7457167646585
13261,129.0,515.0,010300002040710000010000000500000000000000807EFF4000000000E06E1F4100000000807EFF4000000000807E1F410000000000BDFF4000000000807E1F410000000000BDFF4000000000E06E1F4100000000807EFF4000000000E06E1F41,109,38539.8624027047,48336.2739453293,173.0,1.74006901385047,9478.35937666966,2093.73439301914,482.342433292402,105360.0,130.0,12.7366401136786
13420,130.0,462.0,01030000204071000001000000050000000000000000BDFF4000000000C0321C410000000000BDFF400000000060421C410000000080FBFF400000000060421C410000000080FBFF4000000000C0321C410000000000BDFF4000000000C0321C41,62,18.032157549541,29946.7830849926,63.0,1.89672539942996,4444.45925331973,1344.32656800295,3100.13268531678,319950.0,255.0,13.5607382679842
